RECID	HHOLDID	NOJOUR	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10	I11	I12	I13	I14	I15	I16	I17	I18	I19	I20	I21	I22	I23	I24	I25	I27	I28	I30	I31	I32	I33	I34	I35
3	4297	4	6	1	3	4	2	7	19	14	9	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	4298	10	1	1	1	1	2	3	8	2	30	13	2	1	2	1	2	8	4	9	13	2	1	1	8	1	2	2	7	8	5	5	7	1	5
3	4299	13	1	1	1	1	1	1	5	5	27	7	1	2	3	3	3	1	4	9	13	4	1	3	8	3	3	2	1	8	6	9	7	4	4
3	4299	11	2	1	1	2	1	1	6	4	27	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	2	2	1	8	6	6	3	1	4
3	4299	18	3	1	3	4	2	7	19	14	10	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	8	9	3	2	4
3	4300	20	1	1	1	1	1	1	4	8	27	7	1	2	2	2	2	8	4	9	13	1	1	2	6	2	7	8	2	2	8	11	12	10	11
3	4300	12	2	1	1	2	1	4	18	1	27	12	2	1	1	1	1	10	2	9	13	7	1	3	6	3	3	2	7	8	6	6	9	1	1
3	4300	8	3	1	3	4	2	7	19	14	8	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	8	1	1
3	4300	8	4	1	3	4	2	7	19	14	5	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	8	1	1
3	4300	0	5	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	4301	16	1	1	1	1	1	1	5	7	27	7	1	2	2	1	2	6	4	9	13	2	1	2	4	2	7	8	1	8	7	9	9	1	10
3	4301	14	2	1	1	2	1	2	5	1	26	11	2	1	1	1	1	10	2	9	13	7	1	2	4	2	1	8	7	8	7	8	9	1	10
3	4302	23	1	1	1	1	1	1	4	10	28	7	1	2	2	1	2	8	4	9	13	2	1	3	5	3	7	8	2	2	9	11	10	9	7
3	4302	33	2	1	1	2	1	2	5	3	28	12	2	1	2	1	2	8	4	9	13	2	1	3	5	3	2	2	7	8	10	12	8	2	4
3	4302	13	3	1	1	3	2	5	18	1	17	5	1	2	3	1	3	1	4	9	13	4	1	3	5	3	3	3	7	8	7	8	6	1	1
3	4302	14	4	1	3	4	2	7	19	14	15	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	7	8	7	1	6
3	4302	14	5	1	3	4	2	7	19	14	12	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	6	4	1	1
3	4303	3	1	1	1	1	2	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	3	8	3	2	3	7	8	3	3	7	1	8
3	4304	0	1	1	1	1	2	3	9	13	32	9	1	1	1	2	1	8	4	9	13	3	1	2	4	2	4	3	7	8	1	1	1	1	1
3	4305	32	1	1	1	1	1	1	5	10	28	7	1	2	2	2	2	8	4	9	13	1	1	2	6	2	3	4	1	8	10	12	12	1	15
3	4305	29	2	1	1	2	1	1	6	2	28	12	2	1	2	2	1	8	4	9	13	1	1	3	6	3	1	8	1	8	10	12	11	1	8
3	4305	22	3	1	3	4	2	7	19	14	14	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	4306	22	1	1	1	1	1	1	9	3	28	7	1	2	2	1	2	8	4	9	13	2	1	4	5	4	2	2	1	8	9	10	5	1	4
3	4306	10	2	1	1	2	1	1	2	3	28	12	2	1	1	1	1	10	2	9	13	7	1	8	13	4	7	8	7	8	5	5	3	1	2
3	4307	2	1	1	1	1	2	3	1	2	32	14	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	2	2	2	1	1
3	4308	15	1	1	1	1	1	1	5	8	27	7	1	2	4	1	1	10	4	9	13	2	1	1	2	1	2	2	1	8	7	9	6	1	4
3	4308	19	2	1	1	2	1	4	18	1	27	12	2	1	4	1	1	10	4	9	13	2	1	1	3	1	1	8	1	8	15	14	14	14	15
3	4308	7	3	1	3	4	2	7	19	14	8	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	4308	10	4	1	3	4	2	7	19	14	4	2	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	4	5	4	1
3	4309	2	1	1	1	1	1	3	1	13	31	9	1	2	1	1	1	10	2	9	13	7	1	1	7	1	2	2	7	8	1	1	1	1	1
3	4309	7	2	1	1	2	1	2	5	13	31	14	2	1	1	1	1	10	2	9	13	7	1	1	7	1	2	2	7	8	5	5	1	1	2
3	4309	0	3	1	1	3	2	5	18	3	27	7	1	2	1	1	1	10	1	3	4	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	4310	2	1	1	1	1	2	3	11	1	31	14	2	1	1	1	1	10	2	9	13	7	1	3	5	3	2	2	7	8	2	2	3	1	1
3	4311	53	1	1	1	1	1	1	6	5	27	7	1	2	2	1	2	8	4	9	13	2	1	3	7	3	7	8	4	2	13	13	9	1	6
3	4311	52	2	1	1	2	1	1	5	6	26	11	2	1	2	1	2	3	4	9	13	2	1	3	7	3	3	3	4	4	12	13	10	3	8
3	4312	25	1	1	1	1	1	1	5	8	31	9	1	2	2	2	2	8	4	9	13	1	1	2	13	2	7	8	1	8	9	11	7	1	3
3	4312	16	2	1	1	2	1	5	6	1	31	14	2	1	2	1	2	8	4	9	13	2	1	2	13	2	2	2	1	8	6	9	9	10	1
3	4313	0	1	3	1	1	1	1	5	8	26	6	1	2	2	1	2	8	4	9	13	2	1	1	13	1	7	8	1	8	15	14	14	14	15
3	4313	10	2	1	1	2	1	4	18	1	26	11	2	1	2	1	2	8	4	9	13	2	1	1	13	1	7	8	1	8	6	6	7	2	2
3	4313	0	3	4	3	3	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	4314	14	1	1	1	1	1	1	1	5	28	7	1	2	2	1	2	8	4	9	13	2	1	2	3	2	3	2	2	1	7	8	11	1	8
3	4314	12	2	1	1	2	1	1	2	4	28	12	2	1	2	1	2	8	4	9	13	2	1	2	3	2	3	2	2	2	3	4	5	6	1
3	4314	19	3	1	1	3	2	1	6	3	17	10	2	2	2	1	2	2	4	9	13	2	1	2	2	2	2	3	1	8	8	10	8	6	6
3	4315	0	1	3	1	1	1	1	12	13	28	7	1	2	5	5	5	10	4	9	13	8	1	9	14	9	8	8	8	8	15	14	14	14	15
3	4315	33	2	1	1	2	1	1	12	13	28	12	2	1	2	2	2	8	4	9	13	1	1	4	5	4	7	8	7	8	10	13	9	4	5
3	4315	26	3	1	3	4	2	7	19	14	15	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	4315	12	4	1	3	4	2	7	19	14	13	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	6	7	2	1
3	4316	30	1	1	1	1	1	1	6	8	29	7	1	2	1	1	1	10	2	9	13	7	1	3	8	3	4	2	2	2	10	12	6	4	4
3	4316	15	2	1	1	2	1	2	6	2	28	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	3	3	2	2	7	8	5	6	3
3	4316	10	3	1	1	3	2	5	18	1	16	10	2	2	1	1	1	10	2	9	13	7	1	2	6	2	1	8	2	1	6	10	8	8	4
3	4316	14	4	1	3	4	2	7	19	14	12	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	7	8	9	2	6
3	4317	6	1	1	1	1	1	1	12	8	29	7	1	2	2	2	2	8	4	9	13	1	1	2	8	2	7	8	1	8	4	4	12	1	3
3	4317	5	2	1	1	2	1	1	6	3	29	12	2	1	1	1	1	10	2	9	13	7	1	4	8	4	2	3	1	8	2	2	12	1	1
3	4318	15	1	1	1	1	2	1	10	13	29	12	2	1	1	1	1	10	2	9	13	7	1	2	4	2	2	2	7	8	6	9	3	2	2
3	4318	37	2	1	1	3	2	1	9	4	19	5	1	2	2	1	2	4	4	9	13	2	1	1	5	1	7	8	2	1	15	14	14	14	15
3	4319	0	1	1	1	1	2	1	9	7	27	7	1	1	1	3	1	1	2	9	13	5	1	2	13	2	2	5	1	8	1	1	1	1	1
3	4320	35	1	1	1	1	1	1	1	13	24	6	1	2	2	1	2	5	4	9	13	2	1	4	7	4	6	4	1	8	11	13	7	1	1
3	4320	23	2	1	1	2	1	1	8	13	21	11	2	1	1	1	1	10	2	9	13	7	1	4	7	4	7	8	7	8	9	11	7	1	1
3	4321	0	1	1	1	1	2	1	5	5	24	11	2	1	3	1	1	1	4	9	13	4	1	2	2	2	4	3	2	1	1	1	1	1	1
3	4321	0	2	3	1	3	2	1	6	6	26	6	1	2	2	1	2	6	4	9	13	2	1	3	3	3	7	8	1	8	15	14	14	14	15
3	4322	6	1	1	1	1	2	1	9	6	22	6	1	2	1	1	1	10	2	9	13	7	1	3	3	3	1	8	1	8	3	3	3	6	1
3	4322	9	2	1	1	3	2	1	6	3	18	10	2	1	3	1	1	1	1	2	2	4	1	3	3	3	3	3	2	2	5	5	3	6	1
3	4323	4	1	1	1	1	1	3	6	1	31	9	1	2	1	1	1	10	2	9	13	7	1	4	8	4	2	2	7	8	3	5	6	3	12
3	4323	6	2	1	1	2	1	2	11	2	29	12	2	1	1	1	1	10	2	9	13	7	1	4	8	4	3	2	7	8	3	3	3	3	1
3	4324	8	1	1	1	1	1	3	5	2	31	9	1	2	1	1	1	10	2	9	13	7	1	2	8	2	2	2	7	8	5	6	5	2	6
3	4324	4	2	1	1	2	1	4	18	1	31	14	2	1	1	1	1	10	2	9	13	7	1	3	6	3	2	2	7	8	3	4	4	2	6
3	4325	19	1	1	1	1	1	1	9	5	29	7	1	2	1	1	1	10	2	9	13	7	1	1	13	1	2	6	7	8	8	10	9	9	1
3	4325	8	2	1	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	3	13	3	4	4	7	8	5	5	4	1	2
3	4325	31	3	1	1	3	2	1	2	6	26	6	1	2	2	1	2	8	4	9	13	2	1	2	5	2	7	8	7	8	10	12	10	1	4
3	4326	2	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	3	6	3	2	2	1	8	2	2	2	14	1
3	4327	32	1	1	1	1	1	1	4	8	29	7	1	2	2	1	2	8	4	9	13	2	1	1	8	1	7	8	1	8	10	13	10	6	4
3	4327	16	2	1	1	2	1	1	6	4	29	12	2	1	1	1	1	10	2	9	13	7	1	1	8	1	3	3	1	8	6	7	7	1	4
3	4328	0	1	1	1	1	2	1	12	13	27	12	2	1	1	1	1	10	2	9	13	7	1	1	6	1	4	3	7	8	1	1	1	1	1
3	4328	0	2	3	3	4	2	7	19	14	13	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	4329	12	1	1	1	1	1	1	2	7	30	8	1	2	1	1	1	10	1	5	11	7	1	3	8	3	2	2	7	8	6	7	9	1	5
3	4329	22	2	1	1	2	1	2	11	1	29	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	2	3	7	8	9	10	5	14	7
3	4330	2	1	1	1	1	2	1	7	7	30	13	2	1	1	1	1	10	2	9	13	7	1	1	5	1	4	2	1	8	2	3	3	6	1
3	4330	34	2	1	1	3	2	2	7	3	20	10	2	2	2	1	2	5	4	9	13	2	1	1	5	1	4	3	2	1	11	13	11	10	8
3	4331	16	1	1	1	1	2	3	2	2	31	14	2	1	1	1	1	10	1	7	11	7	3	5	4	5	2	7	1	8	7	12	9	5	4
3	4332	1	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	2	6	2	6	2	1	8	2	2	2	1	1
3	4333	17	1	1	1	1	1	1	1	8	30	8	1	2	2	1	2	8	4	9	13	2	1	2	8	2	4	4	1	8	8	9	11	1	9
3	4333	10	2	1	1	2	1	2	6	1	28	12	2	1	1	1	1	10	2	9	13	7	1	2	8	2	4	4	2	1	5	5	4	1	1
3	4333	6	3	1	1	3	2	5	18	1	16	5	1	2	1	1	1	10	2	9	13	7	1	3	6	3	2	1	7	8	2	2	6	1	1
3	4333	8	4	1	3	4	2	7	19	14	11	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	4	4	2	2	1
3	4334	0	1	3	1	1	1	1	9	13	29	7	1	2	5	5	5	10	4	9	13	8	1	9	14	9	8	8	8	8	15	14	14	14	15
3	4334	0	2	3	1	2	1	1	9	2	29	12	2	1	1	1	1	10	2	9	13	7	1	3	10	3	2	4	1	8	15	14	14	14	15
3	4334	0	3	3	2	3	2	6	18	13	19	5	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	4334	0	4	3	1	3	2	1	9	2	16	5	1	2	1	1	1	10	2	9	13	7	1	1	8	1	2	2	1	8	15	14	14	14	15
3	4335	16	1	1	1	1	1	1	9	6	29	7	1	2	2	1	2	8	4	9	13	2	1	4	7	4	3	3	1	8	7	11	8	1	4
3	4335	6	2	1	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	4	7	4	3	2	1	8	4	4	3	2	4
3	4336	14	1	1	1	1	1	1	9	6	27	7	1	2	2	2	2	8	4	9	13	1	1	1	6	1	7	8	1	8	15	14	14	14	15
3	4336	18	2	1	1	2	1	1	10	4	27	12	2	1	1	1	1	10	2	9	13	7	1	2	6	2	2	2	1	8	8	10	10	10	5
3	4337	0	1	3	1	1	2	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	5	13	5	5	8	7	8	15	14	14	14	15
3	4337	0	2	3	1	3	2	1	9	4	27	7	1	2	1	1	1	10	2	9	13	7	1	5	13	5	5	8	7	8	15	14	14	14	15
3	4338	4	1	1	1	1	1	1	9	6	22	6	1	2	1	1	1	10	2	9	13	7	1	2	6	2	2	2	1	8	2	2	2	1	2
3	4338	9	2	1	1	2	1	4	18	1	20	10	2	1	1	1	1	10	2	9	13	7	1	4	8	4	3	3	7	8	5	5	2	1	6
3	4338	0	3	4	3	4	2	7	19	14	2	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	4338	10	4	1	1	3	2	1	6	5	26	11	2	2	2	1	2	4	4	9	13	2	1	4	8	4	3	3	2	2	5	6	7	7	7
3	4339	14	1	1	1	1	2	1	5	8	29	7	1	2	2	1	2	8	4	9	13	2	1	2	6	2	4	4	1	8	7	9	9	10	2
3	4339	34	2	1	1	3	1	1	9	8	26	6	1	2	2	1	2	8	4	9	13	2	1	2	13	2	4	5	3	3	11	13	11	6	11
3	4339	13	3	1	1	3	1	1	5	5	23	11	2	1	3	3	3	1	4	9	13	4	1	4	13	4	4	2	7	8	7	8	4	5	2
3	4340	4	1	1	1	1	1	3	11	2	31	9	1	2	1	1	1	10	2	9	13	7	1	5	10	5	4	2	1	8	3	3	2	1	1
3	4340	0	2	1	1	2	1	4	18	2	29	12	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	4341	14	1	1	1	1	1	1	8	8	29	7	1	2	2	1	2	8	4	9	13	2	1	3	6	3	2	1	2	2	7	8	13	1	14
3	4341	16	2	1	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	3	6	3	7	8	1	8	6	7	6	1	1
3	4341	17	3	1	1	3	2	1	10	7	26	6	1	2	2	1	2	8	4	9	13	2	1	2	6	2	2	3	7	8	7	9	9	2	4
3	4341	19	4	1	1	3	2	5	18	1	23	6	1	2	2	2	2	8	4	9	13	1	1	2	4	2	2	2	1	8	15	14	14	14	15
3	4342	0	1	3	1	1	1	1	3	13	29	7	1	2	2	2	2	8	4	9	13	1	1	1	13	1	7	8	7	8	15	14	14	14	15
3	4342	0	2	3	1	2	1	2	6	13	28	12	2	1	2	1	2	8	4	9	13	2	1	8	13	8	7	8	7	8	15	14	14	14	15
